date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:41	1580/1580	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:40%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138246	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewfd8d.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:41	1608/1608	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:41%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138254	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewd160.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:42	162407/162407	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:41%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=138358	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view22f3.html	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:42	1591/1591	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:42%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138606	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewf7a5.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:42	1595/1595	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:42%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138360	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewe4f9.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:43	1604/1604	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:43%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138361	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewd8d9.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:43	1589/1589	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:43%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138663	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewbd88.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:44	1610/1610	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:43%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138713	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view582d.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:44	1614/1614	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:44%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138734	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewd6e5.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:45	1620/1620	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:44%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138735	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view1fba.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:45	1617/1617	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:45%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138736	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view15d8.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:45	1591/1591	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:45%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138842	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view666f.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:46	1609/1609	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:46%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138362	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view889b.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:46	1609/1609	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:46%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138501	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view84c9.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:47	1624/1624	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:46%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138517	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view2a35.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:47	1626/1626	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:47%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138366	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view6d70.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:47	1614/1614	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:47%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138368	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view.143ab77.delayed	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:48	1608/1608	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:48%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138370	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view92e4.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:48	1640/1640	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:48%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138601	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewb53b.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:48	1599/1599	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:48%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138625	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view0b10.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:49	1620/1620	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:49%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138369	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewe667.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:49	1595/1595	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:49%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138706	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view206e.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:49	162447/162447	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:49%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=138769	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view686b.html	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:50	160888/160888	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:50%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=132183	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view2c77.html	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:50	1590/1590	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:50%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=132185	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view1420.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:51	162461/162461	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:51%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=132194	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewe09b.html	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:51	1586/1586	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:51%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=137682	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view477e.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:51	1598/1598	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:51%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=137690	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view3b0d.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:52	1584/1584	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:52%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=132195	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewdc8c.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:52	1614/1614	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:52%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=137688	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view0b95.php	(from https://moodle-vhs.essen.de/course/section.php?id=15009)
19:57:53	15476/15476	---M--	200	added ('OK')	image/png	etag:%22784bb74f8074bd2df8352104b240fc26515148e4%22	https://moodle-vhs.essen.de/pluginfile.php/198103/course/section/15013/RomanEmporer.png	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/198103/course/section/15013/RomanEmporer.png	(from https://moodle-vhs.essen.de/course/section.php?id=15013)
19:57:53	8018/8018	---M--	200	added ('OK')	image/png	etag:%22b2005904aa114df393dfa81ee0a1dd48aba0dafe%22	https://moodle-vhs.essen.de/pluginfile.php/198103/course/section/15022/bankcard.png	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/198103/course/section/15022/bankcard.png	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:53	175445/175445	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:53%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=134805	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewa83b.html	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:54	1616/1616	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:54%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=134820	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/viewf15d.php	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:54	164013/164013	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:57:54%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=134861	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewe9d2.html	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:54	1647/1647	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:54%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=138328	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view5b3a.php	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:55	1645/1645	---M--	303	error ('See%20Other')	text/html	date:Sat,%2019%20Sep%202026%2017:57:55%20GMT	https://moodle-vhs.essen.de/mod/resource/view.php?id=134859	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/resource/view9c17.php	(from https://moodle-vhs.essen.de/course/section.php?id=15022)
19:57:56	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:56%20GMT	https://moodle-vhs.essen.de/course/[MathJax]/extensions/MathEvents.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/[MathJax]/extensions/MathEvents.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:56	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:56%20GMT	https://moodle-vhs.essen.de/course/fast-preview.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/fast-preview.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:56	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:56%20GMT	https://moodle-vhs.essen.de/course/AssistiveMML.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/AssistiveMML.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:57	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:57%20GMT	https://moodle-vhs.essen.de/course/[MathJax]/extensions/MathMenu.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/[MathJax]/extensions/MathMenu.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:57	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:57%20GMT	https://moodle-vhs.essen.de/course/[MathJax]/extensions/MathZoom.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/[MathJax]/extensions/MathZoom.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:57	281/281	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Sep%202026%2017:57:57%20GMT	https://moodle-vhs.essen.de/course/config.js	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/config.js	(from https://cdn.jsdelivr.net/npm/mathjax@2.7.9/MathJax.js?delayStartupUntil=configured)
19:57:57	2196/2196	---M-Z	200	added ('OK')	text/css	etag:%22894-6495a1bd4e297-gzip%22	https://moodle-vhs.essen.de/mod/book/tool/print/print.css	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/print.css	(from https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=138006)
19:58:01	20265/20265	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:01%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=138005&chapterid=161053	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index0b83.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=138005&chapterid=161053)
19:58:05	202433/202433	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:04%20GMT	https://moodle-vhs.essen.de/course/recent.php?id=53	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/recent3ca5.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:05	14072/14072	---M--	200	added ('OK')	image/jpeg	etag:%22v6535%22	http://lh6.ggpht.com/_yBOOQg55rfg/SpuTwFoeDQI/AAAAAAAAGtQ/0Jp2CbWJN-4/s288/dscn0381.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/lh6.ggpht.com/_yBOOQg55rfg/SpuTwFoeDQI/AAAAAAAAGtQ/0Jp2CbWJN-4/s288/dscn0381.jpg	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:05	168469/168469	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:05%20GMT	https://moodle-vhs.essen.de/course/section.php?id=349	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/section75aa.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:06	177050/177050	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:06%20GMT	https://moodle-vhs.essen.de/course/section.php?id=350	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/section7a5b.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:06	11497/11497	---M--	200	added ('OK')	image/png	etag:%22265ba747f16052e769c9d80415c8e937a4b6809d%22	https://moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/350/1/goi_Bildschirmfoto%202021-01-28%20um%2013.39.07.png	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/350/1/goi_Bildschirmfoto%202021-01-28%20um%2013.39.07.png	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:06	180651/180651	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:06%20GMT	https://moodle-vhs.essen.de/course/section.php?id=9646	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/sectionaf19.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:06	16312/16312	---M--	200	added ('OK')	image/png	etag:%22568e262cb219002233d499071a63629c61a55e48%22	https://moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/9646/1/goi_Bildschirmfoto%202021-01-28%20um%2013.41.34.png	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/9646/1/goi_Bildschirmfoto%202021-01-28%20um%2013.41.34.png	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:07	162477/162477	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:07%20GMT	https://moodle-vhs.essen.de/course/section.php?id=9661	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/section51b7.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:07	162395/162395	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:07%20GMT	https://moodle-vhs.essen.de/course/section.php?id=9662	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/section41c5.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:07	162391/162391	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:07%20GMT	https://moodle-vhs.essen.de/course/section.php?id=9663	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/section7632.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:07	162357/162357	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:07%20GMT	https://moodle-vhs.essen.de/course/section.php?id=9660	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/course/sectioneea7.html	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:08	15177/15177	---M--	200	added ('OK')	image/jpeg	etag:%22e7c6e893f45d937badb3ef96244ea02e22d261e9%22	https://moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/9660/1/goi_bulletin-board-3233653_640.jpg	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/pluginfile.php/1161/format_grid/displayedsectionimage/9660/1/goi_bulletin-board-3233653_640.jpg	(from https://moodle-vhs.essen.de/course/view.php?id=53)
19:58:08	161186/161186	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:08%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160697	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewdfec.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:09	159250/159250	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:08%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160691	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewbff8.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:09	160019/160019	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:09%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160707	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view130e.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:09	166496/166496	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:09%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160693	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewb5e5.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:09	161597/161597	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:09%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160719	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view7bad.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:10	160404/160404	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:10%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160720	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewc20a.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:10	160798/160798	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:10%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160709	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view0d81.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:10	161320/161320	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:10%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160722	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view2259.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:11	160190/160190	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:11%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137394&chapterid=160723	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view7ed0.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:11	44519/44519	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:11%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=137394	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/indexd12d.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:11	21387/21387	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:11%20GMT	https://moodle-vhs.essen.de/mod/book/tool/print/index.php?id=137394&chapterid=160690	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/tool/print/index9c85.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137394)
19:58:12	160469/160469	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:11%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=161392	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view50a3.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:12	162668/162668	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:12%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160666	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewa7d2.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:12	162313/162313	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:12%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160667	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view3e2a.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:12	163035/163035	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:12%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160668	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewcdf5.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:13	162894/162894	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:13%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160669	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewad9f.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:13	160554/160554	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:13%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160676	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewec36.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:13	162066/162066	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:13%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160678	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/view741a.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
19:58:14	161781/161781	---M-Z	200	added ('OK')	text/html	date:Sat,%2019%20Sep%202026%2017:58:14%20GMT	https://moodle-vhs.essen.de/mod/book/view.php?id=137350&chapterid=160677	C:/Users/User/Documents/Moodle%20archive/Mathe/moodle-vhs.essen.de/mod/book/viewc9d9.html	(from https://moodle-vhs.essen.de/mod/book/view.php?id=137350)
